timestamp_unix,mode,phase,ip,request_id,task_type,payload_bytes,status_code,response_ms,outcome,error
1775362258.833,mixed,attack,192.168.100.40,150,string_length,90,503,61.4,overloaded,
1775362258.882,mixed,legitimate,192.168.100.50,151,addition,49,503,79.9,overloaded,
1775362258.901,mixed,attack,192.168.100.40,151,multiplication,54,503,80.2,overloaded,
1775362258.950,mixed,legitimate,192.168.100.50,152,string_length,54,503,65.8,overloaded,
1775362258.969,mixed,attack,192.168.100.40,152,factorial,36,503,71.8,overloaded,
1775362259.019,mixed,legitimate,192.168.100.50,153,string_length,90,503,91.0,overloaded,
1775362259.037,mixed,attack,192.168.100.40,153,string_length,90,503,72.5,overloaded,
1775362259.086,mixed,legitimate,192.168.100.50,154,addition,49,503,64.7,overloaded,
1775362259.105,mixed,attack,192.168.100.40,154,factorial,36,503,63.5,overloaded,
1775362259.154,mixed,legitimate,192.168.100.50,155,factorial,36,503,55.6,overloaded,
1775362259.173,mixed,attack,192.168.100.40,155,string_length,54,503,66.3,overloaded,
1775362259.222,mixed,legitimate,192.168.100.50,156,find_vowels,80,503,71.1,overloaded,
1775362259.241,mixed,attack,192.168.100.40,156,addition,49,503,69.8,overloaded,
1775362254.133,mixed,attack,192.168.100.40,81,addition,49,200,5196.6,allowed,
1775362259.290,mixed,legitimate,192.168.100.50,157,addition,48,503,59.5,overloaded,
1775362259.358,mixed,legitimate,192.168.100.50,158,addition,49,503,73.3,overloaded,
1775362259.378,mixed,attack,192.168.100.40,158,multiplication,54,503,71.2,overloaded,
1775362254.269,mixed,attack,192.168.100.40,83,addition,49,200,5207.6,allowed,
1775362259.447,mixed,attack,192.168.100.40,159,string_length,54,503,60.7,overloaded,
1775362259.494,mixed,legitimate,192.168.100.50,160,multiplication,55,503,54.0,overloaded,
1775362259.514,mixed,attack,192.168.100.40,160,factorial,36,503,67.1,overloaded,
1775362254.388,mixed,legitimate,192.168.100.50,85,addition,49,200,5196.7,allowed,
1775362259.582,mixed,attack,192.168.100.40,161,string_length,90,503,70.7,overloaded,
1775362259.630,mixed,legitimate,192.168.100.50,162,find_vowels,60,503,80.7,overloaded,
1775362259.651,mixed,attack,192.168.100.40,162,string_length,78,503,71.9,overloaded,
1775362259.698,mixed,legitimate,192.168.100.50,163,multiplication,55,503,64.5,overloaded,
1775362259.718,mixed,attack,192.168.100.40,163,factorial,36,503,59.1,overloaded,
1775362259.766,mixed,legitimate,192.168.100.50,164,factorial,36,503,90.8,overloaded,
1775362259.787,mixed,attack,192.168.100.40,164,factorial,36,503,121.5,overloaded,
1775362259.834,mixed,legitimate,192.168.100.50,165,factorial,36,503,97.9,overloaded,
1775362259.855,mixed,attack,192.168.100.40,165,addition,49,503,104.4,overloaded,
1775362259.902,mixed,legitimate,192.168.100.50,166,factorial,36,503,80.1,overloaded,
1775362259.923,mixed,attack,192.168.100.40,166,find_vowels,80,503,69.7,overloaded,
1775362254.796,mixed,legitimate,192.168.100.50,91,addition,48,200,5200.1,allowed,
1775362259.991,mixed,attack,192.168.100.40,167,find_vowels,60,503,67.4,overloaded,
1775362260.038,mixed,legitimate,192.168.100.50,168,multiplication,55,503,58.6,overloaded,
1775362260.060,mixed,attack,192.168.100.40,168,string_length,78,503,56.8,overloaded,
1775362260.106,mixed,legitimate,192.168.100.50,169,find_vowels,100,503,80.7,overloaded,
1775362260.128,mixed,attack,192.168.100.40,169,factorial,36,503,77.5,overloaded,
1775362260.176,mixed,legitimate,192.168.100.50,170,addition,49,503,73.1,overloaded,
1775362260.196,mixed,attack,192.168.100.40,170,factorial,36,503,67.0,overloaded,
1775362260.243,mixed,legitimate,192.168.100.50,171,multiplication,54,503,63.6,overloaded,
1775362260.264,mixed,attack,192.168.100.40,171,factorial,36,503,61.1,overloaded,
1775362260.311,mixed,legitimate,192.168.100.50,172,multiplication,54,503,73.6,overloaded,
1775362256.314,mixed,attack,192.168.100.40,113,multiplication,54,200,4089.1,allowed,
1775362260.380,mixed,legitimate,192.168.100.50,173,addition,49,503,59.6,overloaded,
1775362260.401,mixed,attack,192.168.100.40,173,multiplication,54,503,70.1,overloaded,
1775362260.448,mixed,legitimate,192.168.100.50,174,find_vowels,100,503,82.8,overloaded,
1775362260.469,mixed,attack,192.168.100.40,174,multiplication,54,503,65.6,overloaded,
1775362260.516,mixed,legitimate,192.168.100.50,175,string_length,78,503,79.1,overloaded,
1775362260.537,mixed,attack,192.168.100.40,175,find_vowels,60,503,80.6,overloaded,
